,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
PublicListingCosts,,,,,,,,,,593.0,219509.0,221034.0,222500.0,1881.0,9142.0,10122.0,15400.0,238969.0,245015.0,5706.0,24405.0,1069.0,18012.0,12821.0,39651.0,13055.0,,,,,,,,,,,,,,,,,,
OfficersCompensation,,,,,,,,,,15000.0,10949.0,15000.0,15000.0,0.0,0.0,0.0,15000.0,0.0,36000.0,45000.0,19377.0,0.0,0.0,80509.0,0.0,11745.0,89111.0,9000.0,,,,79000.0,,20000.0,,0.0,24800.0,24800.0,,41514.0,1565.0,766.0,-4692.0,12700.0
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,,,,,,,,,,0.0,5563130.0,0.0,5563130.0,-29165.0,,,5563130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,,,,0.0,-42453.0,0.0,0.0,0.0,0.0,,54572.0,0.0,1717024.0,34630.0,3737.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,0.0,0.0,0.0,-72.0,7468.0,0.0,,,,,,,,,,,
WriteOffOfAccountsPayable,,,,,,,,,8640.0,0.0,8640.0,8640.0,0.0,42049.0,-779.0,0.0,0.0,0.0,41270.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,6711.0,5880.0,-3197189.0,4425628.0,829125.0,0.0,-89636.0,1127873.0,1018576.0,114845.0,1986063.0,1986063.0,173.0,10187277.0,173.0,4750300.0,,10187277.0,91034.0,3286340.0,326095.0,169558.0,8519295.0,-173580.0,0.0,-114661.0,0.0,7736.0,-105284.0,,,,3119.0,3119.0,,288.0
RegulatoryExpense,,,,,,,,,,13781.0,102229.0,,,118348.0,44314.0,119099.0,120486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccountingFees,,,,,,,,,1500.0,3000.0,6667.0,9667.0,7167.0,525.0,20779.0,2100.0,6000.0,7500.0,,24000.0,56779.0,62779.0,,24000.0,13250.0,20750.0,,6000.0,7500.0,7500.0,30000.0,30000.0,15000.0,7500.0,,30000.0,7500.0,15000.0,22500.0,7500.0,,15000.0,80415.0,
GainLossOnDefaultOfMineralPropertySale,,,,,,,,,320000.0,0.0,-128602.0,0.0,281398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,211341.0,1664.0,864135.0,40690.0,3509.0,0.0,210.0,0.0,2217.0,664.0,934518.0,0.0,3299480.0,60755.0,41610.0,962163.0,235533.0,6298.0,72204.0,913784.0,1806.0,142.0,266773.0,890031.0,359556.0,2075599.0,77100000.0,266773.0,527.0,185000.0,93100000.0,13374.0,196491.0,540000.0,114374.0,200774.0
ProfessionalAndContractServicesExpense,,,,,,,,,89216.0,102000.0,53615.0,11487.0,111900.0,2757835.0,12947076.0,144085.0,230313.0,0.0,289131.0,13977.0,271898.0,363052.0,22500.0,22500.0,470325.0,214498.0,90881.0,4050.0,12050.0,0.0,78774.0,50605.0,188263.0,136585.0,18524.0,183426.0,32597.0,136585.0,10700.0,11000.0,32597.0,49873.0,10500.0,23822.0
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,-69000.0,0.0,107.0,10000.0,3048000.0,0.0,7712.0,-578265.0,10032.0,0.0,0.0,790.0,8195.0,1000.0,40299.0,167.0,,0.0,,6550.0,,,,6550.0,,,,0.0,,,,147000.0,,,,351.0
ElectricProductionExpense,,,,,,,,,678888.0,1308817.0,822634.0,,1027565.0,990748.0,,1326081.0,2786693.0,1730493.0,5910880.0,1326081.0,2709790.0,5365456.0,9701506.0,2290212.0,2709790.0,7307590.0,9572707.0,2398716.0,4774810.0,2532780.0,10069933.0,2398716.0,2865354.0,8612857.0,13137847.0,,,,,,,,,
GeneralInsuranceExpense,,,,,,,,,16937.0,54582.0,60935.0,16107.0,0.0,21543.0,67840.0,26565.0,58996.0,23308.0,42046.0,23308.0,456004.0,13939.0,96410.0,3305.0,27062.0,28765.0,28668.0,1554.0,41588.0,11565.0,3548.0,48373.0,12644.0,1629.0,5180.0,7277.0,9768.0,13477.0,2902.0,45085.0,9036.0,12031.0,3140.0,9036.0
OtherNonoperatingGainsLosses,,,,,,,,,,0.0,-1067.0,,,,,,,,,,,-480328.0,37651.0,-1011.0,5420.0,,,,,,,,,,,,,,,,,,,
LossOnDerivativeInstrumentsPretax,,,,,,,,,,0.0,27000.0,170474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,,,,,47273.0,-82332.0,-197404.0,86274.0,-245267.0,-1041283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSettlementOfAccountsPayable,,,,,,,,,,,128213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TransferOfInvestments,,,,,,,,,206974.0,-110770.0,0.0,-3115889.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSettlementOfRelatedPartyDebt,,,,,,,,,,-2871.0,0.0,0.0,0.0,-2871.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MineralPropertyOptionPaymentsReceived,,,,,,,,,152477.0,0.0,0.0,152477.0,0.0,0.0,0.0,152477.0,3616017.0,0.0,152477.0,0.0,0.0,3616017.0,0.0,,,,,,,,,,,,,,,,,,,,,
OtherGeneralExpense,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3381.0,7731525.0,225586.0,0.0,2232.0,3565.0,22154.0,30648.0,24675.0,60.0,12152.0,16141.0,4622.0,0.0,0.0,0.0,5000.0,5000.0,89062.0,87792.0,1355.0,2549.0,87792.0,8350.0,21981.0,1355.0,227.0,,20443.0,,
CostMethodInvestmentsRealizedGainLoss,,,,,,,,,0.0,300000.0,300000.0,0.0,300000.0,300000.0,,300000.0,300000.0,300000.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,,,,,,,,,284872.0,4469979.0,0.0,215772.0,12445992.0,7287214.0,1231789.0,12686512.0,3995011.0,203999.0,1723000.0,127563.0,703552.0,500000.0,1329691.0,0.0,133000.0,1534605.0,1372457.0,1477246.0,293666.0,775.0,156283.0,346465.0,681059.0,1144441.0,0.0,654699.0,93067.0,1144441.0,28773.0,23691.0,857000.0,0.0,287752.0,724812.0
GainLossOnWriteOffOfAccountsPayable,,,,,,,,,,0.0,3020.0,3020.0,28453.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeesAndDues,,,,,,,,,,,36454.0,,24228.0,,10175.0,27962.0,6957.0,,26909.0,10437.0,16688.0,23262.0,8491.0,17804.0,46707.0,54104.0,11647.0,15980.0,45047.0,54104.0,15372.0,40055.0,55973.0,,,,,,,,,,,
Communication,,,,,,,,,442.0,169.0,639482.0,592.0,0.0,4012.0,0.0,5554.0,1769.0,8344.0,0.0,229.0,21148.0,22123.0,0.0,23968.0,7382.0,3444.0,530.0,1345.0,886.0,3266.0,530.0,1583.0,662.0,2972.0,697.0,1583.0,651.0,1791.0,0.0,,,1791.0,,
ExplorationAbandonmentAndImpairmentExpense,,,,,,,,,,1300000.0,1300000.0,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss,,,,,,,,,,-251159.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChangesInFairValueOfWarrants,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10441089.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
InterestOnConvertibleDebtNetOfTax,,,,,,,,,,-45000.0,-37677.0,-110052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeneralContractorCosts,,,,,,,,,150577.0,19500.0,6500.0,12500.0,12500.0,2451213.0,762668.0,423256.0,40500.0,33333.0,196706.0,601721.0,409367.0,1295480.0,46171.0,301642.0,511720.0,25500.0,157461.0,28000.0,58433.0,565543.0,269163.0,91652.0,648916.0,657813.0,657813.0,557021.0,3115389.0,,,,,,,
GainLossOnSaleOfInvestments,,,,,,,,,,-215190.0,0.0,0.0,79129.0,0.0,0.0,0.0,0.0,0.0,79129.0,79129.0,0.0,-3706.0,,0.0,0.0,0.0,,0.0,0.0,,,1283275.0,,,,,,,,,,,,
ForeignCurrencyTransactionLossBeforeTax,,,,,,,,,,,-4560.0,,-28864.0,3440.0,-60988.0,23771.0,11167.0,14607.0,967465.0,14426.0,9419.0,18764.0,-733773.0,14426.0,-1049.0,-1049.0,,9225.0,,,0.0,,,0.0,,,,,,,,,,
DepreciationAndAmortization,,,,,,,4904000.0,14384000.0,13332.0,95639.0,148210.0,6414.0,3509.0,62215.0,20616.0,31051000.0,5991.0,22436.0,420770.0,31051000.0,39655.0,36337.0,10157000.0,143971.0,648180.0,3134000.0,15956.0,,259013.0,268000.0,146210.0,1108691.0,26610.0,52487.0,8723000.0,15910.0,113805.0,8966000.0,695605.0,158.0,67099.0,1833000.0,40335.0,1836.0
WarrantsIssuanceExpense,,,,,,,,,,9439775.0,0.0,9439775.0,0.0,9439775.0,0.0,9439775.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
DerivativeGainOnDerivative,,,,,,,,,,1385541.0,704820.0,0.0,2973896.0,3758425.0,94991.0,,,3133023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,0.0,-70583.0,-75772.0,1836011.0,-75772.0,1720016.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
OtherCostOfServices,,,,,,,,,,0.0,0.0,5000.0,5000.0,5000.0,0.0,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProfessionalFees,,,,,,,,,69578.0,71417.0,166289.0,31796.0,1191.0,94504.0,32433.0,253380.0,1324.0,307787.0,22726.0,74924.0,387162.0,52183.0,37143.0,155433.0,35244.0,52757.0,4564.0,181659.0,17000.0,16273.0,167786.0,1056509.0,148584.0,25253.0,1067939.0,51985.0,5260.0,18666.0,9354.0,72234.0,131569.0,4401.0,134702.0,206971.0
OtherAssetImpairmentCharges,,,,,,,,,,7317739.0,0.0,97254.0,0.0,0.0,94486.0,14000.0,0.0,0.0,0.0,0.0,-3210.0,16245954.0,0.0,0.0,-3210.0,624429.0,,-20058.0,,,,7642245.0,,0.0,,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,1768.0,2133.0,49159.0,,89026.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfOtherAssets,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717024.0,17688.0,-9.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,
InvestorRelation,,,,,,,,,,,1943.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,0.0,,,,,0.0,-1662.0,0.0,3785.0,12500.0,,,,,,,,,,,-13545.0,,,,953988.0,,,,,,,,,
InformationTechnologyAndDataProcessing,,,,,,,,,9380.0,1125.0,9062.0,1503.0,14389.0,26794.0,163752.0,2487.0,3375.0,172896.0,200489.0,52196.0,58837.0,60515.0,,10095.0,4694.0,7942.0,,583.0,4719.0,9561.0,11936.0,583.0,3203.0,9561.0,,11045.0,90.0,5476.0,6484.0,8445.0,,8626.0,,
PaymentsForLegalSettlements,,,,,,,,,,-38000.0,-38000.0,95753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarketingAndAdvertisingExpense,,,,,,,,,5300.0,182182.0,89092.0,24609.0,7423.0,178485.0,19553.0,19932.0,10622.0,5300.0,71399.0,3893.0,4027.0,5938.0,130287.0,92689.0,308213.0,29076.0,35367.0,55303.0,352801.0,276560.0,23144.0,55303.0,8124.0,185459.0,11928.0,3511.0,407781.0,534817.0,1881368.0,504162.0,962612.0,534817.0,563994.0,1035882.0
CostsAndExpensesRelatedParty,,,,,,,,,,15000.0,30000.0,12500.0,0.0,0.0,50000.0,7000.0,123814.0,0.0,11057000.0,12629.0,56684.0,0.0,174733.0,11738.0,27680.0,44184.0,5005.0,11738.0,0.0,35265.0,19805.0,0.0,0.0,54500.0,1002000.0,121309.0,38049.0,129437.0,12651.0,70382.0,90842.0,129437.0,5754.0,18166.0
LicenseCosts,,,,,,,,,119.0,325.0,325.0,53052.0,50760000.0,53052.0,82494.0,0.0,50760000.0,605.0,0.0,0.0,30459.0,166000.0,191000.0,40000.0,45941.0,0.0,433000.0,0.0,19000.0,228000.0,433000.0,92000.0,89000.0,97000.0,319000.0,92000.0,89000.0,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,122262.0,1842734.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,470000.0,,117141000.0,-5205.0,3650000.0,2792000.0,102500.0,71000.0,,0.0,0.0,174000.0,1753000.0,,,2644.0,0.0,0.0,,,,,,,,,,,,-238000.0,,,,
FinancingInterestExpense,,,,,,,,,1427.0,0.0,0.0,0.0,238647.0,0.0,2734119.0,7300886.0,7893537.0,9149.0,11522580.0,1705189.0,521715.0,263675.0,11522580.0,331458.0,6193187.0,263675.0,0.0,-15970.0,34722.0,97217.0,-9000.0,37192.0,34722.0,91124.0,,170089.0,61352.0,59378.0,,,,,,
ChangeInFairValueOfInvestmentInAssociate,,,,,,,,,,-32854768.0,-42891819.0,-1270938.0,12977280.0,-6671220.0,-42891819.0,-20469102.0,-20808777.0,-6671220.0,3719716.0,-15948306.0,1066625.0,3116895.0,-4247067.0,-18572.0,1066625.0,-18572.0,,,,,,,,,,,,,,,,,,
SalariesAndWages,,,,,,,,,3693.0,52143.0,225777.0,434149.0,71837.0,1613684.0,78010.0,1067512.0,226707.0,16452.0,0.0,513418.0,37736.0,397487.0,1858423.0,2689.0,170981.0,281000.0,293096.0,506283.0,0.0,316345.0,45156.0,8320.0,0.0,5764.0,5764.0,49306.0,9382.0,17733.0,2603707.0,300916.0,617552.0,9078.0,876904.0,1590640.0
GeneralAndAdministrativeExpense,,,,,,,,,392624.0,116914.0,3715568.0,680545.0,365438.0,6301.0,8424053.0,479040.0,1820175.0,31084.0,565840.0,844000.0,193786.0,9825796.0,5624.0,223128.0,4522044.0,2624488.0,62309.0,,1151540.0,0.0,-1804.0,822601.0,3363.0,2390.0,1160.0,1131294.0,194003.0,23224.0,40300000.0,33000.0,1826861.0,1091424.0,365016.0,3793000.0
OtherIncome,,,,,,,,,0.0,1000000.0,0.0,0.0,-4650.0,8000.0,0.0,6222.0,138474.0,80670.0,0.0,0.0,300000.0,40029.0,1184115.0,101354.0,0.0,18.0,10000.0,1539.0,36099.0,129349.0,,0.0,0.0,0.0,1118736.0,0.0,57.0,120.0,,0.0,0.0,,34.0,
InsuranceRecoveries,,,,,,,,,,972761.0,972761.0,972761.0,0.0,0.0,0.0,912534.0,912534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LegalFees,,,,,,,,,189934.0,25058.0,29767.0,0.0,166684.0,140613.0,29767.0,40598.0,88106.0,223487.0,125855.0,4567.0,11511.0,131248.0,325686.0,564.0,35679.0,-786.0,205310.0,500028.0,5397.0,14423.0,7399.0,57728.0,46367.0,25203.0,9996.0,28983.0,65091.0,7679.0,16852.0,4670.0,2790.0,11318.0,5020.0,1628.0
FutureIncomeTaxExpense,,,,,,,,,,,4035000.0,,-238000.0,3532000.0,1764000.0,-2573000.0,581000.0,791000.0,791000.0,0.0,0.0,0.0,-5857000.0,0.0,,,,,,,,,,,,,,,,,,,,
CommunicationsInformationTechnologyAndOccupancy,,,,,,,,,,1044.0,29113.0,890.0,11328.0,35582.0,42393.0,,10976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimberRevenue,,,,,,,,,,54699.0,0.0,54699.0,0.0,54699.0,54699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,241639.0,0.0,3100000.0,0.0,0.0,3100000.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,,100000.0,5500.0,0.0,0.0,,,159610.0,,,,,,,385468.0,,37500.0,,,,,,
LaborAndRelatedExpense,,,,,,,,,647268.0,0.0,3000.0,6871651.0,86588.0,11855.0,2457346.0,722927.0,1303735.0,1978122.0,0.0,36000.0,33538050.0,424000.0,56541.0,138512.0,89475.0,22676.0,462034.0,17623.0,16248.0,114890.0,516361.0,115924.0,232010.0,146915.0,623525.0,151643.0,306827.0,466808.0,544150.0,114109.0,,,,
InterestIncomeExpenseNet,,,,,,,2371000.0,6470000.0,-129422.0,18938.0,0.0,16134.0,63985.0,504.0,-225466.0,-736589.0,-893016.0,2231.0,-9046.0,0.0,86000.0,-83437.0,-6718.0,1000.0,4000.0,-12083.0,0.0,-878934.0,1806.0,0.0,-226141.0,-1941.0,-2567.0,65539.0,97521.0,-37333.0,0.0,-13333.0,39120.0,-13333.0,0.0,-4042.0,522.0,-572.0
OtherNonoperatingExpense,,,,,,,,,,0.0,504160.0,343427.0,846051.0,24098.0,184120.0,0.0,0.0,0.0,0.0,0.0,84217.0,56919.0,2195458.0,641445.0,11370.0,0.0,231398.0,0.0,502628.0,72649.0,53.0,0.0,58325.0,6612016.0,232032.0,33907.0,18526.0,32946.0,538430.0,33907.0,33272.0,100125.0,,
WebDomainExpense,,,,,,,,,10.0,20.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,22367.0,0.0,101569.0,-18888697.0,1342159.0,-14185.0,-2710469.0,7323755.0,-481.0,2274000.0,6393915.0,-665721.0,1550000.0,-5128000.0,7228.0,-1725.0,-2799000.0,-109000.0,-718000.0,-1325806.0,-929814.0,7552.0,-694964.0,7492.0,689000.0,5879000.0,2163000.0,3704000.0,5211000.0,-2254000.0,-1082000.0,372000.0,320000.0,-437000.0,-120000.0
TimberOperatingCosts,,,,,,,,,,0.0,14554.0,14554.0,14554.0,0.0,14554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnrealizedGainOnSecurities,,,,,,,,,,1280000.0,200000.0,-120000.0,-2840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,2342.0,27000.0,14620.0,178706.0,5200000.0,32731.0,3000.0,0.0,0.0,63110.0,3919.0,12000.0,95922.0,54438.0,1200.0,6498.0,25624.0,2400.0,215591.0,332.0,6800000.0,1500.0,600.0,4114.0,2171.0,2818.0,1200.0,34201.0,4064.0,1847.0,1081.0,1890.0,1462.0,1813.0,28297.0,5158.0
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecoveryOfDirectCosts,,,,,,,,,1487423.0,1487423.0,0.0,0.0,0.0,0.0,0.0,1487423.0,1487423.0,1487423.0,1487423.0,1487423.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,507134.0,702609.0,13493801.0,,13030822.0,,,137291216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesReduction,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DirectCommunicationsAndUtilitiesCosts,,,,,,,,,6754.0,450.0,225.0,4739.0,0.0,0.0,1584.0,0.0,2314.0,30976.0,13939.0,13939.0,5192.0,5192.0,1342.0,558.0,5753.0,8105.0,14330.0,2331.0,1165.0,8105.0,910.0,1504.0,4799.0,,,,,,,,,,,
OtherNonoperatingIncome,,,,,,,,,502965.0,39623.0,53723.0,502965.0,5328.0,0.0,0.0,0.0,0.0,112668.0,0.0,0.0,66612.0,0.0,-1466789.0,1484702.0,0.0,0.0,1200.0,293654.0,567055.0,29867.0,136063.0,-80.0,,428580.0,0.0,0.0,213880.0,9089.0,,739725.0,,700.0,,
RoyaltyIncomeNonoperating,,,,,,,,,3012.0,3000.0,15745.0,108445.0,3000.0,113445.0,125112.0,,,,,,,,,,,,,,,,,,0.0,5000.0,0.0,,,,,,,,200000.0,200000.0
TransferAgentFees,,,,,,,,,895.0,40615.0,1622.0,2582.0,298.0,300.0,750.0,3373.0,7680.0,63728.0,,11394.0,2634.0,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSettlementOfAccountsPayable,,,,,,,,,,-334053.0,0.0,-778053.0,-778053.0,-778053.0,0.0,0.0,-334053.0,-778053.0,-1754933.0,0.0,0.0,-976880.0,-976880.0,-976880.0,,,,,,,,,,,,,,,,,,,,
UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,,,,,,,91942.0,14401.0,0.0,,-8651.0,0.0,-16631.0,-20179.0,-16631.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
Revenues,,,,,,,65514000.0,92758000.0,,0.0,0.0,0.0,0.0,44585007.0,0.0,236460000.0,0.0,57972627.0,171137.0,66577.0,0.0,5878279.0,43348989.0,0.0,0.0,0.0,0.0,0.0,25002000.0,0.0,88833.0,0.0,10839955.0,1831000.0,803165.0,1831000.0,610066000.0,77.0,1824000.0,361916.0,234000.0,5274590.0,806729.0,197000.0
GainLossOnDispositionOfAssets,,,,,,,,,,0.0,0.0,0.0,0.0,75000.0,487917.0,0.0,0.0,-9234.0,0.0,0.0,-5980281.0,13.0,-7000.0,,0.0,0.0,0.0,,0.0,0.0,1386000.0,-10239.0,,,1157590.0,0.0,0.0,,-1346000.0,,,,,
RoyaltyExpense,,,,,,,,,,0.0,0.0,44089.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,12810000.0,1483000.0,,,46500000.0,735000.0,,,,
TaxesOther,,,,,,,,,39472.0,0.0,29322.0,0.0,10150.0,62691.0,5977.0,94842.0,2200.0,25735.0,6055.0,19500.0,0.0,5248.0,,0.0,926.0,37330.0,,44401.0,1643.0,3983.0,54117.0,54117.0,0.0,3983.0,3983.0,68851.0,14564.0,43979.0,13532.0,10451.0,,40633.0,,
AccretionExpense,,,,,,,,,168600.0,45930.0,0.0,0.0,0.0,112500.0,0.0,70449.0,1027387.0,0.0,2530000.0,0.0,437268.0,2263122.0,0.0,493451.0,1091.0,-19863.0,0.0,0.0,39731.0,0.0,176382.0,64098.0,0.0,230630.0,103034.0,73000.0,64098.0,57000.0,5952000.0,146761.0,244000.0,111000.0,396000.0,
Training,,,,,,,,,,,0.0,,0.0,,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossBeforeCumulativeEffectsOfChangeInAccountingPrinciple,,,,,,,,,-2608005.0,-2450036.0,-3276970.0,,-3972336.0,-836581.0,-1915667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnInvestments,,,,,,,,,,0.0,0.0,0.0,-752489.0,0.0,0.0,0.0,-57071.0,0.0,0.0,0.0,-57071.0,0.0,0.0,0.0,-27967.0,-27967.0,,38000.0,0.0,0.0,0.0,0.0,,0.0,,662595.0,0.0,56714094.0,-15836000.0,37843000.0,,-732000.0,0.0,-167459000.0
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,,,,,0.0,0.0,,8900.0,0.0,,0.0,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,,,,,,,26368000.0,26859000.0,-373561.0,1086.0,-6430686.0,-140408.0,1038680.0,-671700.0,-1499849.0,-166043.0,-558329.0,-5040899.0,16514000.0,-7417.0,-3420299.0,-771413.0,-60760.0,9398000.0,17019000.0,-5091940.0,-62309.0,-580751.0,344986.0,-1038652.0,99365.0,-526711.0,-115162.0,-43261.0,57770000.0,-403557.0,-76944.0,-102284.0,-9593.0,191210.0,-99531.0,-5930063.0,-14212000.0,21922000.0
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,,,-26666.0,53830.0,0.0,53830.0,-338000.0,160000.0,-1360000.0,-88412.0,-3600.0,80000.0,240000.0,-16631.0,0.0,-620000.0,0.0,-1637.0,-540000.0,0.0,,0.0,-4248.0,0.0,,0.0,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,-9445770.0,-95952975.0,1131367.0,-5206482.0,12956000.0,1680444.0,16635000.0,-7774914.0,-123003.0,-156568396.0,-60038.0,-112203.0,-7274411.0,-384000.0,-806737.0,,-235788.0,-617000.0,-8396000.0,-180846.0,-282532.0,-1277249.0,-400553.0,-3919581.0,-4124000.0,-792922.0,-1934352.0,-279032.0,-344086.0,,,56278000.0,,18618000.0,-40569.0,-2925000.0
InvestmentIncomeInterest,,,,,,,,,7654000.0,114.0,48902.0,6.0,0.0,49483.0,7216.0,0.0,27619.0,235122.0,186000.0,0.0,14758.0,3319000.0,7677000.0,,0.0,1.0,48386.0,,40000.0,42787.0,149000.0,64.0,5932.0,0.0,52203.0,1329.0,42.0,0.0,11000.0,4029.0,3.0,10597.0,32664.0,1.0
RevenueFromGrants,,,,,,,,,81615.0,118324.0,0.0,0.0,595353.0,1135730.0,0.0,85210.0,48305.0,263714.0,0.0,1508250.0,226870.0,401443.0,23380264.0,19447.0,749089.0,1947630.0,23380264.0,23215355.0,-11242.0,0.0,23103427.0,223166.0,,-43185.0,476517.0,0.0,600000.0,,,,,,,
TravelAndEntertainmentExpense,,,,,,,,,19956.0,1620077.0,30.0,102744.0,70336.0,110015.0,10700.0,181910.0,741155.0,12578.0,5827.0,0.0,157.0,35468.0,65496.0,180683.0,122531.0,50400.0,29441.0,118155.0,74508.0,188383.0,600.0,959.0,43157.0,48944.0,19840.0,13395.0,3406.0,4998.0,1286.0,5080.0,10670.0,1286.0,5859.0,10670.0
UnrealizedGainLossOnSecurities,,,,,,,,,,,551000.0,,,,110969.0,-4984.0,-631000.0,0.0,583000.0,-408000.0,0.0,-21919.0,0.0,0.0,55000.0,19718.0,0.0,-115156.0,,,,,6248.0,0.0,0.0,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,-111000.0,-425000.0,-874000.0,0.0,0.0,-127000.0,1474303.0,-45670.0,54000.0,-14023.0,0.0,0.0,-1518789.0,0.0,0.0,92000.0,76000.0,-324.0,-77187.0,104.0,0.0,2000.0,-324.0,-384.0,576000.0,578000.0,452000.0,2075000.0,733000.0,3960000.0,639000.0,-152000.0,3429000.0,46000.0,-530000.0,-202000.0,-32193000.0,-29542000.0
MarketableSecuritiesGainLoss,,,,,,,,,,-215190.0,-215190.0,0.0,,-90000.0,-283082.0,0.0,0.0,-3750.0,0.0,-283082.0,62372.0,10002.0,0.0,112021.0,60000.0,0.0,29386.0,273766.0,-150253.0,58200.0,12599.0,-282.0,12316.0,-39966.0,0.0,-282.0,0.0,0.0,,,,,,
