,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,-6461255.0,-27598753.0,39655.0,6461255.0,797606.0,,197728.0,312428.0,,,,,62424.0,3936134.0,,6205487.0,,,,,,,,,,,,,,,,,,,,
SeriesCPreferredStockSharesOutstanding,,,,,,,,,,6804.936,6804.936,6804.936,6805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReserveForUnearnedPremiums,,,,,,,,,,851783.0,851783.0,851783.0,771089.0,771089.0,771089.0,771089.0,,,,,,,771089.0,,,,,,,,,,622144.0,,,1346668.0,,,,,,,,
UnearnedPremiums,,,,,,,,,,1477.0,20195.0,127100.0,20195.0,139402.0,150962.0,208298.0,,,,,,,117920.0,,,,,,,,,,186271.0,,,21740.0,,,,,,,,
SeriesCPreferredStockAccruedDividends,,,,,,,,,,3451348.0,3451348.0,3451348.0,4299181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,573568.0,654926.0,573568.0,573568.0,473540.0,751026.0,674187.0,,,,,,,737925.0,,,,,,,,,,737925.0,,,527874.0,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,275531.0,144997.0,144997.0,172627.0,172627.0,236793.0,172627.0,,,,,,,295960.0,,,,,,,,,,213834.0,,,244096.0,,,,,,,,
ReinsurancePayable,,,,,,,,,,57240.0,0.0,77635.0,0.0,8595.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,103734.0,99209.0,112784.0,99209.0,109309.0,109309.0,122384.0,,,,,,,109309.0,,,,,,,,,,,,,,,,,,,,,
TermAndDemandNotesPayableToRelatedParty,,,,,,,,,,287301.0,405035.0,405035.0,377954.0,428677.0,377954.0,377954.0,,,,,,,377954.0,,,,,,,,,,2331473.0,,,2331473.0,,,,,,,,
NotesPayable,,,,,,,,,204760.0,4874500.0,4874500.0,4874500.0,4874500.0,4836000.0,4846000.0,4836000.0,,,,,1125000.0,,4587482.0,,,,,,,,,,7148580.0,,,5045969.0,,,,,10000.0,30000.0,,10000.0
InterestPayableCurrentAndNoncurrent,,,,,,,,,,1148730.0,1148730.0,1587116.0,1716884.0,1716884.0,1716884.0,1716884.0,,,,,,,1716884.0,,,,,,,,,,2187200.0,,,561307.0,,,,,,,,
AccruedInterestPayableToRelatedParty,,,,,,,,,,157497.0,140181.0,140181.0,140181.0,226385.0,243513.0,260453.0,,,,,,,277769.0,,,,,,,,,,24073.0,,,24073.0,,,,,,,,
OtherLiabilities,,,,,,,,,,127506.0,89257.0,256053.0,89257.0,290706.0,277945.0,290706.0,,,,,,,290706.0,,,,,,,,,,395368.0,,,92588.0,,,,,,,,
MandatorilyRedeemablePreferredStockValue,,,,,,,,,,4342804.0,4430629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesAMandatorilyRedeemablePreferredStockValue,,,,,,,,,,3138623.0,3201883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalMandatorilyRedeemablePreferredStock,,,,,,,,,,3169923.0,3138623.0,3138623.0,3138623.0,1841555.0,1878672.0,1841555.0,,,,,,,1916330.0,,,,,,,,,,1994140.0,,,2159602.0,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,8060.0,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DepositsAssetsCurrent,,,,,,,,,,,,,,,,,-4473.0,,,,,43568.0,2013.0,17963.0,100.0,,,,,,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,,,,,,,,,,83288.0,83288.0,83288.0,83288.0,83288.0,10349.0,10533.0,83288.0,10533.0,10533.0,10533.0,10533.0,10533.0,,,,,,1659.0,1659.0,1659.0,1659.0,1659.0,1659.0,1659.0,,1659.0,1659.0,1659.0,1659.0,1659.0
OilAndGasPropertyProvedProperties,,,,,,,,,,,,,,,,,478200.0,,,,,1004300.0,1004300.0,1224255.0,1224255.0,,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,14025.0,14025.0,14840.0,14840.0,1754.0,255000.0,1904.0,14840.0,255000.0,1904.0,1904.0,1904.0,1904.0,,,,,,,,,,,,,,,,,,
OilAndGasPropertyUnprovedProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,,,,,,,,,,18696.0,18696.0,18696.0,68859.0,68859.0,,18696.0,,,,,,,,,,,,,,,,,,,,,,,,
OilAndGasPropertyOtherPropertyAndEquipment,,,,,,,,,,,,,,,,,263555.0,,,,,213555.0,437109.0,1090601.0,1090601.0,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,,,,,,,,,310992.0,310992.0,327577.0,310992.0,20482.0,21709.0,333215.0,24033.0,25182.0,,,,,,,,,,,,,,,,,,,,,,
OilAndGasPropertyAccumulatedDepreciationAndDepletion,,,,,,,,,,,,,,,,,32700.0,,,,,24283.0,24283.0,165544.0,260169.0,,,,,,,,,,,,,,,,,,,
AccruedCommissionsExpense,,,,,,,,,,,,,,,,-699592.0,-699592.0,0.0,-699592.0,,,,,,,,,,,,,,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodNet,,,,,,,,,,,,,,,,,992472.0,,,,,1382785.0,1382785.0,2149312.0,2149312.0,,,,,,,,,,,,,,,,,,,
FiniteLivedLicenseAgreementsGross,,,,,,,,,,,,,,17000.0,11000.0,6831.0,5000.0,5000.0,5000.0,,5000.0,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,0.0,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesSubscriptions,,,,,,,,,,,,,0.0,,,,90000.0,,,,,250000.0,250000.0,425000.0,,,,,,,,,,,,165000.0,60000.0,105000.0,,105000.0,60000.0,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,7876.0,,11875.0,,,,,,,,,,,,,,0.0,,
OtherNotesPayable,,,,,,,,,,,,,375000.0,,,,405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,,,,,,,,,,,72122.0,,,,,72122.0,72122.0,168714.0,467302.0,,,,,,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,,,,,,,,,,3964.0,5957.0,3964.0,30447.0,4822.0,9940.0,7948.0,7948.0,,30447.0,11932.0,372.0,372.0,,,,,,,,,,11917.0,235776.0,,14994.0,26813.0,0.0,0.0,40607.0,
LongTermDebt,,,,,,,,,,,,,500000.0,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,32853.0,,,,,,3300.0,5850.0,8000.0,8000.0,,,,,,,,,,,55649.0,77514.0,,275362.0,,0.0,255362.0,
DeferredCostsLeasingNet,,,,,,,,,,,,,,-5636.0,-5636.0,-5664.0,-5636.0,-6117.0,-4986.0,-6117.0,,,,,,,,,,,,,,,,,,,,,,,,
OtherNotesPayableCurrent,,,,,,,,,,,,,,37867.0,37867.0,37867.0,37867.0,37867.0,37867.0,37867.0,37867.0,115000.0,37867.0,,40000.0,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,,,,,,,,,,,,,,21361.0,21361.0,9461.0,21361.0,6846.0,6846.0,6846.0,6846.0,6846.0,4848.0,6846.0,6846.0,3998.0,,,,,,,,,,,,675931.0,,,,,,
PrepaidInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8889.0,3782.0,3519.0,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,119809.0,119809.0,,,,,,,,,,,,,,,,,,398410.0,398410.0,,78753.0,78753.0,32046.0,78753.0,5417.0
OtherAssetsCurrent,,,,,,,,,52808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211383.0,,99017.0,55492.0,26499.0,21606.0,21606.0
NotePremiumAtFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000.0,1680000.0,,
BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,,,
OperatingLeaseRightOfUseAsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365460.0,336227.0,306210.0,243837.0,98877.0
AdditionalPaidInCapitalDebtDiscountPortionOfConvertibleNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000.0,163000.0,53000.0,53000.0,239073.0
OperatingLeaseLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8226.0,243837.0,8468.0
FinanceLeaseLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34038.0,34898.0,34038.0,11876.0,2988.0
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,,,,,,,3700.0,10000.0,,10000.0,34000.0,40882.0,,,,,,150000.0,440500.0,440500.0,18500.0,670819.0,670819.0,135000.0,,670819.0,920470.0,18500.0,440500.0,775859.0
FinanceLeaseLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20654.0,2988.0,20654.0,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52579.0,,,61905.0,101648.0
AdvanceToSuppliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,3796.0
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767982.0,683521.0,683521.0
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94562.0,94562.0
AssetsNoncurrent,,,,,,,,,,,,,,,,,,55081.0,55081.0,61330.0,111330.0,111330.0,,,,,,,,,,,,,,,,,,10432172.0,,,812221.0,812221.0
CustomerAdvancesCurrent,,,,,,,,,,,,,,,,,,144837.0,,,156663.0,,,,,,,,,,,,,,,,,,,,,103285.0,392148.0,514877.0
CommonStockToBeIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421784.0,291963.0,291963.0
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658631.0,615712.0,615712.0
LoansPayableToBankCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42223.0,8239.0,,,0.0,0.0
ContractWithCustomerLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338725.0,,,259116.0,259116.0
RetainedEarningsAppropriated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191219.0,191219.0,191219.0
MinorityInterest,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,540420.0,,,540420.0,,,,-727584.0,,85762.0,29072.0,25317.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,45699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4616952.0,,2513210.0,-3573459.0,1846812.0
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,1481071.0,,0.0,116313.0,86750.0,,541869.0,,61479.0,,,,,,,,,,,,,,,,
AccountsReceivableGross,,,,,,,,,,,,,,,,,,,,,,,,,,,,245778.0,,,,,,,,,,,,,,,,
OtherReceivablesGrossCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,247718.0,,237718.0,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,237718.0,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,68492.0,,,,,,,,,,,,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,237718.0,,-237718.0,,,,,,,,,,,,,,,,
OtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,237718.0,,,,,,,,,,,,,,,,
OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostMethodInvestmentsOtherThanTemporaryAccumulatedImpairment,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,291175.0,,,,,,,,,,,,,,,,
PrepaidExpenseNoncurrent,,,,,,,,,93333.0,120234.0,,93333.0,,,,,,,,,,,,,,18674.0,,8589.0,,,,,,,,,,,,,,,,
ShortTermBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,128842.0,,110481.0,,,,,,,,,,,,,,,,
BankOverdrafts,,,,,,,,,,,,,,,,,,,,,,,,,,9428.0,,,,,,,,,,,,,,,,759.0,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,500.0,,,,500.0,,,,,,,,,,480592.0,,445666.0,,,,,,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,,165715.0,165715.0,165715.0,,,,,,,,,,,,,,,,53210.0,,
AdvancesOnInventoryPurchases,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNetMachinery,,,,,,,,,,,,,,,,,,,,,,51313.0,16500.0,51313.0,140154.0,,,,,,,,,,,,,,,,,,,
FurnitureAndEquipmentNetOfAccumulatedDepreciationAndImpairment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNetDevelopmentOfTechnologicalProcess,,,,,,,,,,,,,,,,,,,,,,149331.0,74445.0,74445.0,258223.0,,,,,,,,,,,,,,,,,,,
FiniteLivedTrademarksGross,,,,,,,,,,,,,,,,,,,,,,250000.0,,250000.0,250000.0,250000.0,,,,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,162500.0,162500.0,,,,,,,,,,,,,,,62013.0,,,,
InterestPayableNoncurrent,,,,,,,,,,,,,,,,,,,,,,117.0,,117.0,,,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,12468.0,12468.0,,12468.0,330000.0,330000.0,,,,,,,,,,,,,,,,,,
LongTermNotesPayable,,,,,,,,,,,,,,,,,,,,,,575000.0,575000.0,3025000.0,3025000.0,1750000.0,,,,,,,,,,,,,,,,,,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,,,,,,,,,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,
CommonStockShareSubscribed,,,,,,,,,,,,,,,,,,,,,,30000.0,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,,,6038718.0,6098648.0,6098648.0,6098648.0,,,,,,,6098648.0,,,,,,,,,,7028728.0,,,33546645.0,,,,,,,,
AvailableForSaleSecuritiesEquitySecuritiesCurrent,,,,,,,,,,,,,484274.0,452542.0,484274.0,508788.0,,,,,,,484274.0,,,,,,,,,,816460.0,,,2422476.0,,,,,,,,
MandatorilyRedeemableSeriesARedeemablePreferredStockParValue,,,,,,,,,,,,,,,0.0001,0.0001,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesARedeemablePreferredStockSharesAuthorized,,,,,,,,,,,,,,,1000000.0,1000000.0,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesARedeemablePreferredStockSharesIssued,,,,,,,,,,,,,,,1126.0,1126.0,,,,,,,1126.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesARedeemablePreferredStockSharesOutstanding,,,,,,,,,,,,,,,1126.0,1126.0,,,,,,,1126.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesARedeemablePreferredStockShareLiquidationValue,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBRedeemablePreferredStockParValue,,,,,,,,,,,,,,,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBRedeemablePreferredStockSharesAuthorized,,,,,,,,,,,,,,,3136.0,3136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBRedeemablePreferredStockSharesIssued,,,,,,,,,,,,,,,2817.0,2817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBRedeemablePreferredStockSharesOutstanding,,,,,,,,,,,,,,,2817.0,2817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBRedeemablePreferredStockShareLiquidationValue,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockParValue,,,,,,,,,,,,,,,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreferredStockRedemptionAmountFutureRedeemableSecurities,,,,,,,,,,,,,,,4520655.0,4299181.0,,,,,,,5214516.0,,,,,,,,,,,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,,,,32853.0,7300.0,,,,,,3300.0,3300.0,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesAPreferredStockValue,,,,,,,,,,,,3138623.0,,1439072.0,1424863.0,1468237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockSharesValue,,,,,,,,,,,,,,,4797095.0,4893877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStock,,,,,,,,,,,,,,1841555.0,1841555.0,1897613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesAPreferredStockSharesAggregateLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,1424863.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockParValue,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockSharesAuthorized,,,,,,,,,,,,,,,,,,,,,,,3136.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockSharesIssued,,,,,,,,,,,,,,,,,,,,,,,2817.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockSharesOutstanding,,,,,,,,,,,,,,,,,,,,,,,2817.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockSharesLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockSharesAggregateLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,4990463.0,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockSharesParValue,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockSharesAuthorized2,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockSharesIssued2,,,,,,,,,,,,,,,,,,,,,,,1549.0,,,,,,,,,,,,,,,,,,,,,
ReserveForLossesAndLossExpenses,,,,,,,,,,,,,,,,,,,,,,,1026489.0,,,,,,,,,,1931779.0,,,,,,,,,,,
SeriesAPreferredStockSharesOutstanding1,,,,,,,,,,,,,,,,,,,,,,,1549.0,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockSharesLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockSharesAggregateLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,1841555.0,,,,,,,,,,,,,,,,,,,,,
SeriesBPreferredStockSharesParValue,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,
SeriesBPreferredStockSharesAuthorized1,,,,,,,,,,,,,,,,,,,,,,,3136405.0,,,,,,,,,,,,,,,,,,,,,
SeriesBPreferredStockSharesIssued,,,,,,,,,,,,,,,,,,,,,,,9621940.0,,,,,,,,,,,,,,,,,,,,,
SeriesBPreferredStockSharesOutstanding,,,,,,,,,,,,,,,,,,,,,,,9621940.0,,,,,,,,,,,,,,,,,,,,,
SeriesBPreferredStockSharesLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
DemandNotesPayableToRelatedParty,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,
MandatorilyRedeemableSeriesAPreferredStock0001ParValuePerShare,,,,,,,,,,,,,,,,,,,,,,,1424863.0,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStock0001ParValuePerShare,,,,,,,,,,,,,,,,,,,,,,,4990463.0,,,,,,,,,,,,,,,,,,,,,
SeriesCPreferredStockSharesAggregateLiquidationValue,,,,,,,,,,,,,,,,,,,,,,,10330112.0,,,,,,,,,,,,,,,,,,,,,
SeriesBPreferredStock0001ParValuePerShare3136405SharesAuthorized2817004And9621940PreExchangeToSeriesCSharesIssuedAndOutstandingAtAugust312010AndMay312010StatedLiquidationValueOf1000PerShare,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
SeriesCPreferredStock0001ParValuePerShare10000SharesAuthorized,,,,,,,,,,,,,,,,,,,,,,,11245447.0,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21171.0,,190634.0,232767.0,232767.0,42916.0,418314.0,,,266197.0,
InterestReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,32795.0,,,,,,,,,,,
NotesAndLoansReceivableNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,250000.0,,145000.0,145000.0,250000.0,,,145000.0,,,,
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5157936.0,,,0.0,,,,,,,,
AssetsDesignatedToClosedBlockOtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038614.0,,,1857601.0,,,,,,,,
CashHeldBeforeRestrictions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704351.0,,,,,,,,,,,
HeldToMaturitySecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343594.0,,,15053.0,,,,,,,,
ConvertibleDebtCurrent,,,,,,,,,2378583.0,2378583.0,,66261.0,,,,,,,,,,,,,,,,,,,,5120.0,,18410.0,,,93474.0,,94890.0,30040.0,,3465.0,291686.0,
DerivativeLiabilityFairValueOfCollateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54208.0,,,,,,,,,,,
PreferredStockLiquidationPreference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,0.01,
DemandNoteReceivableFromRelatedParty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
NotesReceivableNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360671.0,,,364525.0,,,,,,,,
NotesReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121294.0,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515488.0,,,,,,,,
CededPremiumsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27898.0,,,27898.0,,,,,,,,
DeferredSaleOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1500000.0,,,0.0,,,,,,,,
FundsHeldForClients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2352487.0,,,,,,,,,,,
CommonStockAdditionalSeriesSharesAuthorized,,,,,,,,,675000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvanceToConsultant,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RelatedPartyDebtNoncurrent,,,,,,,,,7311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrepaidExpense,,,,,,,,,7474.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestments,,,,,,,,,1391597.0,1767882.0,,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNetNote4,,,,,,,,,399781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,2094251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrent,,,,,,,,,85193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,,412409.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,,,,,,,,,63090.0,128704.0,,175196.0,,,,,,,,,,,,,,,,,,,,,,,,,20620.0,117196.0,,,,,,
LiabilityToIssueStock,,,,,,,,,239133.0,1144009.0,,1499363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockAdditionalSeriesValue,,,,,,,,,196809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,2499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,,,,,,,,,-167954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLatitudeSolutionsInc.StockholdersDeficit,,,,,,,,,-1129040.0,6116668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
